"collaboration_group","sequence","title","authid","authname","journal_name","date"
392,"3","Purposes, Principles, and Difficulties of Fact-checking in Ibero-America: Journalists’ Perceptions","55578191300","Magallón-Rosa R.","Journalism Practice","2023"
392,"4","Purposes, Principles, and Difficulties of Fact-checking in Ibero-America: Journalists’ Perceptions","55579357500","Paniagua-Rojano F.J.","Journalism Practice","2023"
392,"5","Purposes, Principles, and Difficulties of Fact-checking in Ibero-America: Journalists’ Perceptions","57955688000","Chacón-Peinado S.","Journalism Practice","2023"
393,"1","Exploring the dynamics of neighbourhood ethnic segregation with agent-based modelling: an empirical application to Bradford, UK","56580321700","Zuccotti C.V.","Journal of Ethnic and Migration Studies","2023"
393,"2","Exploring the dynamics of neighbourhood ethnic segregation with agent-based modelling: an empirical application to Bradford, UK","57193618949","Lorenz J.","Journal of Ethnic and Migration Studies","2023"
393,"3","Exploring the dynamics of neighbourhood ethnic segregation with agent-based modelling: an empirical application to Bradford, UK","57205367207","Paolillo R.","Journal of Ethnic and Migration Studies","2023"
393,"4","Exploring the dynamics of neighbourhood ethnic segregation with agent-based modelling: an empirical application to Bradford, UK","57850759400","Rodríguez Sánchez A.","Journal of Ethnic and Migration Studies","2023"
393,"5","Exploring the dynamics of neighbourhood ethnic segregation with agent-based modelling: an empirical application to Bradford, UK","57849331900","Serka S.","Journal of Ethnic and Migration Studies","2023"
394,"1","Identification and Estimation of Structural VARMA Models Using Higher Order Dynamics","56899987200","Velasco C.","Journal of Business and Economic Statistics","2023"
395,"1","Experience of economic hardship and right-wing political orientation hinder climate concern among European young people","14030650200","Uba K.","Journal of Contemporary European Studies","2023"
395,"2","Experience of economic hardship and right-wing political orientation hinder climate concern among European young people","57209676832","Lavizzari A.","Journal of Contemporary European Studies","2023"
395,"3","Experience of economic hardship and right-wing political orientation hinder climate concern among European young people","57190950505","Portos M.","Journal of Contemporary European Studies","2023"
396,"1","Post-queer sexualities? Exploring the (re)definition of male’s heteronormativity in the Netflix show “Élite”","57214263043","Díaz-Fernández S.","Feminist Media Studies","2023"
397,"1","A systematic analysis of learning analytics using multi-source data in the context of Spain","15136847800","Muñoz-Merino P.J.","Behaviour and Information Technology","2023"
397,"2","A systematic analysis of learning analytics using multi-source data in the context of Spain","57201465612","Moreno-Marcos P.M.","Behaviour and Information Technology","2023"
397,"3","A systematic analysis of learning analytics using multi-source data in the context of Spain","57209295029","Rubio-Fernández A.","Behaviour and Information Technology","2023"
397,"4","A systematic analysis of learning analytics using multi-source data in the context of Spain","57193766658","Tsai Y.S.","Behaviour and Information Technology","2023"
397,"5","A systematic analysis of learning analytics using multi-source data in the context of Spain","8549413500","Gašević D.","Behaviour and Information Technology","2023"
397,"6","A systematic analysis of learning analytics using multi-source data in the context of Spain","56997681300","Delgado Kloos C.","Behaviour and Information Technology","2023"
398,"1","The technocratic side of populist attitudes: evidence from the Spanish case","55512000300","Fernández-Vázquez P.","West European Politics","2023"
398,"2","The technocratic side of populist attitudes: evidence from the Spanish case","45161500000","Lavezzolo S.","West European Politics","2023"
398,"3","The technocratic side of populist attitudes: evidence from the Spanish case","54946332400","Ramiro L.","West European Politics","2023"
399,"1","Fostering the use of online learning resources: results of using a mobile collaboration tool based on gamification in a blended course","57189046466","Ramírez-Donoso L.","Interactive Learning Environments","2023"
399,"2","Fostering the use of online learning resources: results of using a mobile collaboration tool based on gamification in a blended course","23393559900","Pérez-Sanagustín M.","Interactive Learning Environments","2023"
399,"3","Fostering the use of online learning resources: results of using a mobile collaboration tool based on gamification in a blended course","13105631200","Neyem A.","Interactive Learning Environments","2023"
399,"4","Fostering the use of online learning resources: results of using a mobile collaboration tool based on gamification in a blended course","35179059300","Alario-Hoyos C.","Interactive Learning Environments","2023"
399,"5","Fostering the use of online learning resources: results of using a mobile collaboration tool based on gamification in a blended course","57190130459","Hilliger I.","Interactive Learning Environments","2023"
399,"6","Fostering the use of online learning resources: results of using a mobile collaboration tool based on gamification in a blended course","57226884106","Rojos F.","Interactive Learning Environments","2023"
400,"1","Computational approaches to migration and integration research: promises and challenges","57190982392","Drouhot L.G.","Journal of Ethnic and Migration Studies","2023"
400,"2","Computational approaches to migration and integration research: promises and challenges","56133380500","Deutschmann E.","Journal of Ethnic and Migration Studies","2023"
400,"3","Computational approaches to migration and integration research: promises and challenges","56580321700","Zuccotti C.V.","Journal of Ethnic and Migration Studies","2023"
400,"4","Computational approaches to migration and integration research: promises and challenges","23494432900","Zagheni E.","Journal of Ethnic and Migration Studies","2023"
401,"1","Effects of the 2008 Crisis on Agenda Building: Internally Originated Content Versus External Dependence","57220211875","Bernaola Serrano I.","Journalism Practice","2023"
402,"1","Antecedents of News Avoidance: Competing Effects of Political Interest, News Overload, Trust in News Media, and “News Finds Me” Perception","56118529700","Goyanes M.","Digital Journalism","2023"
402,"2","Antecedents of News Avoidance: Competing Effects of Political Interest, News Overload, Trust in News Media, and “News Finds Me” Perception","55778447500","Ardèvol-Abreu A.","Digital Journalism","2023"
402,"3","Antecedents of News Avoidance: Competing Effects of Political Interest, News Overload, Trust in News Media, and “News Finds Me” Perception","26632759000","Gil de Zúñiga H.","Digital Journalism","2023"
403,"1","Authorship and female stardom in Spanish cinema under Franco: Sara Montiel and Marujita Díaz","57202781844","Lomas Martínez S.","Feminist Media Studies","2023"
403,"2","Authorship and female stardom in Spanish cinema under Franco: Sara Montiel and Marujita Díaz","57219877638","Gil Vázquez A.","Feminist Media Studies","2023"
404,"1","Citizen (dis)engagement on social media: How the Catalan referendum crisis fostered a teflonic social media behaviour","56118529700","Goyanes M.","Mediterranean Politics","2023"
404,"2","Citizen (dis)engagement on social media: How the Catalan referendum crisis fostered a teflonic social media behaviour","26428915400","Skoric M.","Mediterranean Politics","2023"
405,"1","The role of cities in good governance for food security: lessons from Madrid’s urban food strategy","57221729703","Zerbian T.","Territory, Politics, Governance","2023"
405,"2","The role of cities in good governance for food security: lessons from Madrid’s urban food strategy","57221730878","de Luis Romero E.","Territory, Politics, Governance","2023"
406,"1","Socioeconomic heterogeneity and party system fragmentation","55241483900","Riera P.","Journal of Elections, Public Opinion and Parties","2023"
407,"1","Some Reflections on the Standard of Review in the Experience of the ESAs Joint Board of Appeal and of the SRB Appeal Panel","55824628900","Lamandini M.","European Company and Financial Law Review","2022"
407,"2","Some Reflections on the Standard of Review in the Experience of the ESAs Joint Board of Appeal and of the SRB Appeal Panel","57198816485","Ramos Muñoz D.","European Company and Financial Law Review","2022"
408,"1","On the legal status and effects of the views of human rights United Nation Treaties bodies. Proposals for implementation in Spanish system.","55555707100","Gómez P.C.","Cuadernos Electronicos de Filosofia del Derecho","2022"
409,"1","Fernández Liesa, Carlos Ramón, Oliva Martínez, J. Daniel y Pérez de la Fuente, Oscar (eds.). Inflación y deflación normativa, no1 Colección Gregorio Peces- Barba, Madrid: Dykinson, 2022.","58040659400","del Moral Sánchez M.","Cuadernos Electronicos de Filosofia del Derecho","2022"
410,"1","Multivariate mixture model for small area estimation of poverty indicators","57208671202","Bikauskaite A.","Journal of the Royal Statistical Society. Series A: Statistics in Society","2022"
410,"2","Multivariate mixture model for small area estimation of poverty indicators","14424414300","Molina I.","Journal of the Royal Statistical Society. Series A: Statistics in Society","2022"
410,"3","Multivariate mixture model for small area estimation of poverty indicators","24356658000","Morales D.","Journal of the Royal Statistical Society. Series A: Statistics in Society","2022"
411,"1","Retrospective voting under supranational constraints","37074743700","Jurado I.","Electoral Studies","2022"
411,"2","Retrospective voting under supranational constraints","55512000300","Fernández-Vázquez P.","Electoral Studies","2022"
412,"1","Iterative graph deformation for aircraft trajectory planning considering ensemble forecasting of thunderstorms","57223103809","Andrés E.","Transportation Research Part C: Emerging Technologies","2022"
412,"2","Iterative graph deformation for aircraft trajectory planning considering ensemble forecasting of thunderstorms","57194857325","González-Arribas D.","Transportation Research Part C: Emerging Technologies","2022"
412,"3","Iterative graph deformation for aircraft trajectory planning considering ensemble forecasting of thunderstorms","36161339100","Soler M.","Transportation Research Part C: Emerging Technologies","2022"
412,"4","Iterative graph deformation for aircraft trajectory planning considering ensemble forecasting of thunderstorms","34872175300","Kamgarpour M.","Transportation Research Part C: Emerging Technologies","2022"
412,"5","Iterative graph deformation for aircraft trajectory planning considering ensemble forecasting of thunderstorms","26029617400","Sanjurjo-Rivo M.","Transportation Research Part C: Emerging Technologies","2022"
412,"6","Iterative graph deformation for aircraft trajectory planning considering ensemble forecasting of thunderstorms","36678135100","Simarro J.","Transportation Research Part C: Emerging Technologies","2022"
413,"1","Cross-country agricultural TFP convergence and capital deepening: evidence for induced innovation from 17 OECD countries","57225761399","Sheng Y.","Journal of Productivity Analysis","2022"
413,"2","Cross-country agricultural TFP convergence and capital deepening: evidence for induced innovation from 17 OECD countries","7003448732","Ball V.E.","Journal of Productivity Analysis","2022"
413,"3","Cross-country agricultural TFP convergence and capital deepening: evidence for induced innovation from 17 OECD countries","7101770347","Erickson K.","Journal of Productivity Analysis","2022"
413,"4","Cross-country agricultural TFP convergence and capital deepening: evidence for induced innovation from 17 OECD countries","6503932093","Mesonada C.S.J.","Journal of Productivity Analysis","2022"
414,"1","Economic perceptions and attitudes towards the European Union: A survey experiment","37074743700","Jurado I.","European Union Politics","2022"
415,"1","The practical implementation of open access policies and mandates in Spanish public universities","24079774200","De Filippo D.","Scientometrics","2022"
415,"2","The practical implementation of open access policies and mandates in Spanish public universities","54966837700","Mañana-Rodriguez J.","Scientometrics","2022"
416,"1","Electoral systems and ideological voting","55241483900","Riera P.","European Political Science Review","2022"
416,"2","Electoral systems and ideological voting","55902414300","Cantú F.","European Political Science Review","2022"
417,"1","Coded Caching With Full Heterogeneity: Exact Capacity of the Two-User/Two-File Case","57189045446","Chang C.H.","IEEE Transactions on Information Theory","2022"
417,"2","Coded Caching With Full Heterogeneity: Exact Capacity of the Two-User/Two-File Case","16239665500","Peleato B.","IEEE Transactions on Information Theory","2022"
417,"3","Coded Caching With Full Heterogeneity: Exact Capacity of the Two-User/Two-File Case","57202973169","Wang C.C.","IEEE Transactions on Information Theory","2022"
418,"1","Technocratic attitudes in COVID-19 times: Change and preference over types of experts","45161500000","Lavezzolo S.","European Journal of Political Research","2022"
418,"2","Technocratic attitudes in COVID-19 times: Change and preference over types of experts","54946332400","Ramiro L.","European Journal of Political Research","2022"
418,"3","Technocratic attitudes in COVID-19 times: Change and preference over types of experts","55512000300","Fernández-Vázquez P.","European Journal of Political Research","2022"
419,"1","Unemployment protection for domestic workers: legal and economic barriers that have been overcome","58476733500","Pérez Del Prado D.","Revista de Derecho de la Seguridad Social, Laborum","2022"
420,"1","Law applicable to divorce and party autonomy in European private international law","57221605241","Calvo Caravaca A.L.","Cuadernos de Derecho Transnacional","2022"
420,"2","Law applicable to divorce and party autonomy in European private international law","57221601035","González J.C.","Cuadernos de Derecho Transnacional","2022"
421,"1","The Application of the Foral Successory Law to Foreigners: Back with the Civil Neighborhood","57570912600","Ruiz E.C.","Cuadernos de Derecho Transnacional","2022"
422,"1","The adoption of support measures for people with disabilities: the voluntary jurisdiction and the contentious procedure","57226189580","Jiménez R.L.","Cuadernos de Derecho Transnacional","2022"
423,"1","The European order for payment procedure: Is it an agile and economical process for claiming uncontested cross-border credits?","57221594713","Juárez I.A.","Cuadernos de Derecho Transnacional","2022"
424,"1","Applicability of Regulation 1215/2012 («Brusels i bis») to an unexecuted employment contract: ECJ 25 February 2021 (c-804/2019)","57221608502","Pérez P.J.","Cuadernos de Derecho Transnacional","2022"
425,"1","Mediation in civil and commercial matters in Spain: From voluntary to mandatory","57927294600","Rey J.F.","Cuadernos de Derecho Transnacional","2022"
426,"1","Case by case in surrogacy: regarding to the judgement of the Islas Baleares Provincial Court of 27th april 2021","57221603270","Ruiz M.J.C.","Cuadernos de Derecho Transnacional","2022"
427,"1","Business due diligence and Human Rights: Towards a Spanish Law","57927612500","Liesa C.R.F.","Cuadernos de Derecho Transnacional","2022"
428,"1","The community «siege» to the nationality jurisdiction of member states: the ECJ judgement of 18 January 2022","57221608502","Juárez Pérez P.","Cuadernos de Derecho Transnacional","2022"
429,"1","Application of the forum of accumulation of article 5 of Regulation 2016/1103, on matrimonial property regimes, when the divorce proceedings were finalised some time ago. On the judgment of the Provincial Court of Orense of 7 October 2021","57221599537","Rodrigo J.R.","Cuadernos de Derecho Transnacional","2022"
430,"1","Adoptive parentage, legal means for surrogacy: Regarding the Judgement of the Suprem Court of 31st March 2022","57221603270","Ruiz M.J.C.","Cuadernos de Derecho Transnacional","2022"
431,"1","Editorial: The political economy of federalism and multilevel politics in turbulent times","56725758000","Garmendia Madariaga A.","Frontiers in Political Science","2022"
431,"2","Editorial: The political economy of federalism and multilevel politics in turbulent times","35324925600","León S.","Frontiers in Political Science","2022"
431,"3","Editorial: The political economy of federalism and multilevel politics in turbulent times","23492013500","Elias A.","Frontiers in Political Science","2022"
432,"1","The Long Shadow of Agrarian Conflict: Agrarian Inequality and Voting in Spain","7102412718","Domènech J.","British Journal of Political Science","2022"
432,"2","The Long Shadow of Agrarian Conflict: Agrarian Inequality and Voting in Spain","17346540500","Sánchez-Cuenca I.","British Journal of Political Science","2022"
433,"1","Foreword","57223219178","Cano J.M.S.","Eunomia. Revista en Cultura de la Legalidad","2022"
434,"1","Natalia Velilla, Así funciona la Justicia: Verdades y mentiras en la justicia española","58097363200","Merayo Fernández R.","Eunomia. Revista en Cultura de la Legalidad","2022"
435,"1","Corruption of Multinational Companies, Ineffectiveness of the Criminal Type and Good Governance. (Why are there no convictions in Spain for this crime?)","57212062891","Otero González P.","Eunomia. Revista en Cultura de la Legalidad","2022"
436,"1","Constitutional Judge","58097362700","Baamonde Gómez L.","Eunomia. Revista en Cultura de la Legalidad","2022"
437,"1","Criminal liability of corporate officers for complicity in human rights violations. The «Ford-Müller» case in Argentina","58097362900","Villalba López N.","Eunomia. Revista en Cultura de la Legalidad","2022"
438,"1","Political opposition (in democracies)","56063452200","Peral A.N.","Eunomia. Revista en Cultura de la Legalidad","2022"
439,"1","The garantism of Aristovoulos Manessis as positivist constitutionalism. Biographical and theoretical aspects of his academic trajectory","57192235120","Gkouvas T.","Eunomia. Revista en Cultura de la Legalidad","2022"
440,"1","On Indigenous Refusal against Externally-Imposed Frameworks in Historic Palestine","57218954395","Domínguez de Olazábal I.","Millennium: Journal of International Studies","2022"
441,"1","Judicial independence in the case-law of the Court of Justice of the European Union","58037150400","Ramírez-Escudero D.S.","Revista de Estudios Politicos","2022"
441,"2","Judicial independence in the case-law of the Court of Justice of the European Union","58037150500","Orts E.A.","Revista de Estudios Politicos","2022"
442,"1","THE REGULATION OF SECTORS-MARKETS. REFLECTIONS ON IS LOGIC, GUIDING PRINCIPLES AND JUDICIAL CONTROL","56239484400","Alfonso L.P.","Revista General de Derecho Administrativo","2022"
443,"1","DÉJÀ VU OR BACK TO THE FUTURE? STATE AGENCIES AND PUBLIC SECTOR ORGANIZATIONAL PARAMNESIA IN RECOVERY TIMES","57948596200","Fortes Martín A.","Revista General de Derecho Administrativo","2022"
444,"1","Assessment of COVID-19’s Impact on EdTech: Case Study on an Educational Platform, Architecture and Teachers’ Experience","57215666332","Lara Nieto-Márquez N.","Education Sciences","2022"
444,"2","Assessment of COVID-19’s Impact on EdTech: Case Study on an Educational Platform, Architecture and Teachers’ Experience","56203599600","Baldominos A.","Education Sciences","2022"
444,"3","Assessment of COVID-19’s Impact on EdTech: Case Study on an Educational Platform, Architecture and Teachers’ Experience","57941414700","Iglesias Soilán M.","Education Sciences","2022"
444,"4","Assessment of COVID-19’s Impact on EdTech: Case Study on an Educational Platform, Architecture and Teachers’ Experience","57942928000","Martín Dobón E.","Education Sciences","2022"
444,"5","Assessment of COVID-19’s Impact on EdTech: Case Study on an Educational Platform, Architecture and Teachers’ Experience","57942079000","Zuluaga Arévalo J.A.","Education Sciences","2022"
445,"1","Valuable Business Knowledge Asset Discovery by Processing Unstructured Data","6506529394","Sanchez-Segura M.I.","Sustainability (Switzerland)","2022"
445,"2","Valuable Business Knowledge Asset Discovery by Processing Unstructured Data","57942023600","González-Cruz R.","Sustainability (Switzerland)","2022"
445,"3","Valuable Business Knowledge Asset Discovery by Processing Unstructured Data","12790283300","Medina-Dominguez F.","Sustainability (Switzerland)","2022"
445,"4","Valuable Business Knowledge Asset Discovery by Processing Unstructured Data","57191275610","Dugarte-Peña G.L.","Sustainability (Switzerland)","2022"
446,"1","Reconciling justice and legality in transitional justice contexts","57913814200","García A.L.","Onati Socio-Legal Series","2022"
447,"1","The impacts of scaffolding socially shared regulation on teamwork in an online project-based course","57212672665","Cortázar C.","Internet and Higher Education","2022"
447,"2","The impacts of scaffolding socially shared regulation on teamwork in an online project-based course","7102451228","Nussbaum M.","Internet and Higher Education","2022"
447,"3","The impacts of scaffolding socially shared regulation on teamwork in an online project-based course","35179059300","Alario-Hoyos C.","Internet and Higher Education","2022"
447,"4","The impacts of scaffolding socially shared regulation on teamwork in an online project-based course","57211869321","Goñi J.","Internet and Higher Education","2022"
447,"5","The impacts of scaffolding socially shared regulation on teamwork in an online project-based course","57190294994","Alvares D.","Internet and Higher Education","2022"
448,"1","La prevención de riesgos ante la evolución científica y técnica: últimas tendencias normativas","57204104918","Mercader Uguina J.R.","Trabajo y Derecho","2022"
448,"2","La prevención de riesgos ante la evolución científica y técnica: últimas tendencias normativas","58627717200","Domínguez Royo M.","Trabajo y Derecho","2022"
449,"1","Between Accommodation and Contestation. The Political Evolution of Regional Identities in South Tyrol (1972-1992)","56179390400","Scantamburlo M.","Memoria e Ricerca","2022"
449,"2","Between Accommodation and Contestation. The Political Evolution of Regional Identities in South Tyrol (1972-1992)","34168248700","Pallaver G.","Memoria e Ricerca","2022"
450,"1","Which Method to Use for the Valuation of Football Players’ Image Rights?","57222544903","Navarro A.","International Transfer Pricing Journal","2022"
451,"1","Relationship between Creativity and Academic Performance in Spain and Colombia","57195674946","López-Fernández V.","Revista Colombiana de Educacion","2022"
451,"2","Relationship between Creativity and Academic Performance in Spain and Colombia","57200012224","Llamas-Salguero F.","Revista Colombiana de Educacion","2022"
451,"3","Relationship between Creativity and Academic Performance in Spain and Colombia","57203988553","Sospedra-Baeza M.J.","Revista Colombiana de Educacion","2022"
451,"4","Relationship between Creativity and Academic Performance in Spain and Colombia","57219323979","Martínez-Álvarez I.","Revista Colombiana de Educacion","2022"
452,"1","Activity of the Constitutional Court: List of rulings handed down during the second four-month period of 2022","58044255400","Elvira P.A.","Revista Espanola de Derecho Constitucional","2022"
453,"1","Effects of the parlamentary fragmentation on the legislative function","57209477425","Lugo Y.G.","Revista Espanola de Derecho Constitucional","2022"
454,"1","A feminist research proposal for the study of misogyny: reflexive notes after the research process","57194115167","García Mingo E.","Empiria","2022"
454,"2","A feminist research proposal for the study of misogyny: reflexive notes after the research process","57214263043","Díaz Fernández S.","Empiria","2022"
455,"1","Discovering Netflix: brand identity and representations of diversity","57188751899","Pedro J.","Revista de Comunicacion","2022"
456,"1","FORTY TASKS FOR QUARANTINE: CHILDHOOD AND HOMEWORK DURING CONFINEMENT","55851219500","Rodríguez-Pascual I.","Cadernos CEDES","2022"
456,"2","FORTY TASKS FOR QUARANTINE: CHILDHOOD AND HOMEWORK DURING CONFINEMENT","56418529600","Andrés-Candelas M.","Cadernos CEDES","2022"
456,"3","FORTY TASKS FOR QUARANTINE: CHILDHOOD AND HOMEWORK DURING CONFINEMENT","58400264600","Muñoz M.M.","Cadernos CEDES","2022"
456,"4","FORTY TASKS FOR QUARANTINE: CHILDHOOD AND HOMEWORK DURING CONFINEMENT","57868329900","Crespo G.V.","Cadernos CEDES","2022"
457,"1","Higher Quantity, Higher Quality? Current Publication Trends of the Most Productive Journal Authors on the Field of Communication Studies","57194760759","Demeter M.","Publishing Research Quarterly","2022"
457,"2","Higher Quantity, Higher Quality? Current Publication Trends of the Most Productive Journal Authors on the Field of Communication Studies","57731411000","Pelle V.","Publishing Research Quarterly","2022"
457,"3","Higher Quantity, Higher Quality? Current Publication Trends of the Most Productive Journal Authors on the Field of Communication Studies","57108842600","Mikulás G.","Publishing Research Quarterly","2022"
457,"4","Higher Quantity, Higher Quality? Current Publication Trends of the Most Productive Journal Authors on the Field of Communication Studies","56118529700","Goyanes M.","Publishing Research Quarterly","2022"
458,"1","Generalized Perfect Codes for Symmetric Classical-Quantum Channels","57865775100","Blasco Coll A.","IEEE Transactions on Information Theory","2022"
458,"2","Generalized Perfect Codes for Symmetric Classical-Quantum Channels","35079586000","Vazquez-Vilar G.","IEEE Transactions on Information Theory","2022"
458,"3","Generalized Perfect Codes for Symmetric Classical-Quantum Channels","7007085739","Fonollosa J.R.","IEEE Transactions on Information Theory","2022"
459,"1","Validation of scientific topic models using graph analysis and corpus metadata","57198456242","Vázquez M.A.","Scientometrics","2022"
459,"2","Validation of scientific topic models using graph analysis and corpus metadata","57562195300","Pereira-Delgado J.","Scientometrics","2022"
459,"3","Validation of scientific topic models using graph analysis and corpus metadata","6602583947","Cid-Sueiro J.","Scientometrics","2022"
459,"4","Validation of scientific topic models using graph analysis and corpus metadata","6506540366","Arenas-García J.","Scientometrics","2022"
460,"1","Cordons sanitaires or tainted coalitions? The electoral consequences of populist participation in government","55241483900","Riera P.","Party Politics","2022"
460,"2","Cordons sanitaires or tainted coalitions? The electoral consequences of populist participation in government","57893128600","Pastor M.","Party Politics","2022"
461,"1","Equity in the Police Districting Problem: Balancing Territorial and Racial Fairness in Patrolling Operations","24338334100","Liberatore F.","Journal of Quantitative Criminology","2022"
461,"2","Equity in the Police Districting Problem: Balancing Territorial and Racial Fairness in Patrolling Operations","56641664900","Camacho-Collados M.","Journal of Quantitative Criminology","2022"
461,"3","Equity in the Police Districting Problem: Balancing Territorial and Racial Fairness in Patrolling Operations","34880909600","Quijano-Sánchez L.","Journal of Quantitative Criminology","2022"
462,"1","THE REASONED VOTES OF JUDGE ANTONIO AUGUSTO CANÇADO TRINDADE: A STUDY OF THE JURISPRUDENCE OF THE CIDH IN PERUVIAN CASES","58545638300","Boluarte K.R.L.U.","Revista da Faculdade de Direito da Universidade Federal de Minas Gerais","2022"
463,"1","Contribution of Social Psychology Research to the Sustainable Development Goals (SDGs). Bibliometric and Content Analysis of Spanish Publications","36728265300","Sánchez F.","Spanish Journal of Psychology","2022"
463,"2","Contribution of Social Psychology Research to the Sustainable Development Goals (SDGs). Bibliometric and Content Analysis of Spanish Publications","24079774200","De Filippo D.","Spanish Journal of Psychology","2022"
463,"3","Contribution of Social Psychology Research to the Sustainable Development Goals (SDGs). Bibliometric and Content Analysis of Spanish Publications","56249462200","Blanco A.","Spanish Journal of Psychology","2022"
463,"4","Contribution of Social Psychology Research to the Sustainable Development Goals (SDGs). Bibliometric and Content Analysis of Spanish Publications","57208638137","Lascurain M.L.","Spanish Journal of Psychology","2022"
464,"1","Guest Editorial Learning Analytics in IberoAmerica","15136847800","Munoz-Merino P.J.","Revista Iberoamericana de Tecnologias del Aprendizaje","2022"
464,"2","Guest Editorial Learning Analytics in IberoAmerica","23393559900","Perez-Sanagustin M.","Revista Iberoamericana de Tecnologias del Aprendizaje","2022"
464,"3","Guest Editorial Learning Analytics in IberoAmerica","56524481200","Prieto M.A.Z.","Revista Iberoamericana de Tecnologias del Aprendizaje","2022"
465,"1","The weight of culture: Societal individualism and flexibility explain large global variations in obesity","57194408042","Akaliyski P.","Social Science and Medicine","2022"
465,"2","The weight of culture: Societal individualism and flexibility explain large global variations in obesity","23991186000","Minkov M.","Social Science and Medicine","2022"
465,"3","The weight of culture: Societal individualism and flexibility explain large global variations in obesity","57203736366","Li J.","Social Science and Medicine","2022"
465,"4","The weight of culture: Societal individualism and flexibility explain large global variations in obesity","7202608757","Bond M.H.","Social Science and Medicine","2022"
465,"5","The weight of culture: Societal individualism and flexibility explain large global variations in obesity","57203171696","Gehrig S.","Social Science and Medicine","2022"
466,"1","Do actions speak louder than words? Evidence on voter behavior from Madrid Rio Park","21734058700","Artés J.","Electoral Studies","2022"
466,"2","Do actions speak louder than words? Evidence on voter behavior from Madrid Rio Park","23501212900","García-Viñuela E.","Electoral Studies","2022"
466,"3","Do actions speak louder than words? Evidence on voter behavior from Madrid Rio Park","56100286900","Salas-Olmedo H.","Electoral Studies","2022"
466,"4","Do actions speak louder than words? Evidence on voter behavior from Madrid Rio Park","57786609600","Vázquez-Carrero M.","Electoral Studies","2022"
467,"1","Generalized band spectrum estimation with an application to the New Keynesian Phillips curve","56808386900","Choi J.","Journal of Applied Econometrics","2022"
467,"2","Generalized band spectrum estimation with an application to the New Keynesian Phillips curve","14029610400","Escanciano J.C.","Journal of Applied Econometrics","2022"
467,"3","Generalized band spectrum estimation with an application to the New Keynesian Phillips curve","57226253715","Guo J.","Journal of Applied Econometrics","2022"
468,"1","Special issue on “drones as enablers of novel services: operational and technology challenges”","24330636200","Bernardos A.M.","Personal and Ubiquitous Computing","2022"
468,"2","Special issue on “drones as enablers of novel services: operational and technology challenges”","6701854118","Besada J.A.","Personal and Ubiquitous Computing","2022"
468,"3","Special issue on “drones as enablers of novel services: operational and technology challenges”","36441286900","Herrero J.G.","Personal and Ubiquitous Computing","2022"
468,"4","Special issue on “drones as enablers of novel services: operational and technology challenges”","55619315207","Saito H.","Personal and Ubiquitous Computing","2022"
468,"5","Special issue on “drones as enablers of novel services: operational and technology challenges”","57193313740","Marti P.","Personal and Ubiquitous Computing","2022"
469,"1","Simulation in real conditions of navigation and obstacle avoidance with PX4/Gazebo platform","57194141201","García J.","Personal and Ubiquitous Computing","2022"
469,"2","Simulation in real conditions of navigation and obstacle avoidance with PX4/Gazebo platform","35392131900","Molina J.M.","Personal and Ubiquitous Computing","2022"
470,"1","A super-resolution enhancement of UAV images based on a convolutional neural network for mobile devices","57208819472","González D.","Personal and Ubiquitous Computing","2022"
470,"2","A super-resolution enhancement of UAV images based on a convolutional neural network for mobile devices","7003931650","Patricio M.A.","Personal and Ubiquitous Computing","2022"
470,"3","A super-resolution enhancement of UAV images based on a convolutional neural network for mobile devices","57211236904","Berlanga A.","Personal and Ubiquitous Computing","2022"
470,"4","A super-resolution enhancement of UAV images based on a convolutional neural network for mobile devices","35392131900","Molina J.M.","Personal and Ubiquitous Computing","2022"
471,"1","Meeting current needs in mental health physical therapy: a qualitative study of students’ experiences","57201914379","Bravo C.","Journal of Mental Health Training, Education and Practice","2022"
471,"2","Meeting current needs in mental health physical therapy: a qualitative study of students’ experiences","6506573765","Skjaerven L.H.","Journal of Mental Health Training, Education and Practice","2022"
471,"3","Meeting current needs in mental health physical therapy: a qualitative study of students’ experiences","57446890500","Guitard L.","Journal of Mental Health Training, Education and Practice","2022"
471,"4","Meeting current needs in mental health physical therapy: a qualitative study of students’ experiences","57206780356","Rubí-Carnacea F.","Journal of Mental Health Training, Education and Practice","2022"
471,"5","Meeting current needs in mental health physical therapy: a qualitative study of students’ experiences","16432831800","Catalan-Matamoros D.","Journal of Mental Health Training, Education and Practice","2022"
472,"1","The Ethnic Origins of Affective Polarization: Statistical Evidence From Cross-National Data","57812959100","Bradley M.","Frontiers in Political Science","2022"
472,"2","The Ethnic Origins of Affective Polarization: Statistical Evidence From Cross-National Data","55635787000","Chauchard S.","Frontiers in Political Science","2022"
473,"1","An introduction to pspatreg. A new R package for semiparametric spatial autoregressive analysis","42161896200","Mínguez R.","Region","2022"
473,"2","An introduction to pspatreg. A new R package for semiparametric spatial autoregressive analysis","36899578500","Basile R.","Region","2022"
473,"3","An introduction to pspatreg. A new R package for semiparametric spatial autoregressive analysis","6602581433","Durbán M.","Region","2022"
474,"1","Legal regime of the soils of public use streams and stagnant waters. Study of the beaches of rivers and lakes in Chile","58568350400","Silva S.G.","Revista de Derecho Administrativo Economico","2022"
475,"1","Politics of delegated governance: reforming vocational education and training","55086385600","Özel I.D.","Socio-Economic Review","2022"
