"collaboration_group","sequence","title","authid","authname","journal_name","date"
488,"3","Measuring Roaming in Europe: Infrastructure and Implications on Users' QoE","57195939892","Custura A.","IEEE Transactions on Mobile Computing","2022"
488,"4","Measuring Roaming in Europe: Infrastructure and Implications on Users' QoE","56997368500","Khatouni A.S.","IEEE Transactions on Mobile Computing","2022"
488,"5","Measuring Roaming in Europe: Infrastructure and Implications on Users' QoE","24723827100","Alay Ö.","IEEE Transactions on Mobile Computing","2022"
488,"6","Measuring Roaming in Europe: Infrastructure and Implications on Users' QoE","8910926300","Bagnulo M.","IEEE Transactions on Mobile Computing","2022"
488,"7","Measuring Roaming in Europe: Infrastructure and Implications on Users' QoE","55246491500","Bajpai V.","IEEE Transactions on Mobile Computing","2022"
488,"8","Measuring Roaming in Europe: Infrastructure and Implications on Users' QoE","6603120426","Brunstrom A.","IEEE Transactions on Mobile Computing","2022"
488,"9","Measuring Roaming in Europe: Infrastructure and Implications on Users' QoE","13205592600","Ott J.","IEEE Transactions on Mobile Computing","2022"
488,"10","Measuring Roaming in Europe: Infrastructure and Implications on Users' QoE","57191364291","Trevisan M.","IEEE Transactions on Mobile Computing","2022"
488,"11","Measuring Roaming in Europe: Infrastructure and Implications on Users' QoE","6603904712","Mellia M.","IEEE Transactions on Mobile Computing","2022"
488,"12","Measuring Roaming in Europe: Infrastructure and Implications on Users' QoE","35611160400","Fairhurst G.","IEEE Transactions on Mobile Computing","2022"
489,"1","ELEKTRA: ELEKTRokardiomatrix application to biometric identification with convolutional neural networks","57818766700","Fuster-Barceló C.","Neurocomputing","2022"
489,"2","ELEKTRA: ELEKTRokardiomatrix application to biometric identification with convolutional neural networks","15020997800","Peris-Lopez P.","Neurocomputing","2022"
489,"3","ELEKTRA: ELEKTRokardiomatrix application to biometric identification with convolutional neural networks","56414371100","Camara C.","Neurocomputing","2022"
490,"1","Budget Distributed Support Vector Machine for Non-ID Federated Learning Scenarios","55947711900","Navia-Vázquez A.","ACM Transactions on Intelligent Systems and Technology","2022"
490,"2","Budget Distributed Support Vector Machine for Non-ID Federated Learning Scenarios","35773217600","Díaz-Morales R.","ACM Transactions on Intelligent Systems and Technology","2022"
490,"3","Budget Distributed Support Vector Machine for Non-ID Federated Learning Scenarios","58069272500","Fernández-Díaz M.","ACM Transactions on Intelligent Systems and Technology","2022"
491,"1","One-Bit Target Detection in Collocated MIMO Radar and Performance Degradation Analysis","56461784600","Xiao Y.H.","IEEE Transactions on Vehicular Technology","2022"
491,"2","One-Bit Target Detection in Collocated MIMO Radar and Performance Degradation Analysis","57192768373","Ramírez D.","IEEE Transactions on Vehicular Technology","2022"
491,"3","One-Bit Target Detection in Collocated MIMO Radar and Performance Degradation Analysis","7102970468","Schreier P.J.","IEEE Transactions on Vehicular Technology","2022"
491,"4","One-Bit Target Detection in Collocated MIMO Radar and Performance Degradation Analysis","57102624100","Qian C.","IEEE Transactions on Vehicular Technology","2022"
491,"5","One-Bit Target Detection in Collocated MIMO Radar and Performance Degradation Analysis","57215233252","Huang L.","IEEE Transactions on Vehicular Technology","2022"
492,"1","Inverted Microstrip Gap Waveguide Coplanar EBG Filter for Antenna Applications","6504321641","Inclán-Sánchez L.","Electronics (Switzerland)","2022"
493,"1","SimEx: A Tool for the Rapid Evaluation of the Effects of Explosions","24069444700","Sánchez-Monreal J.","Applied Sciences (Switzerland)","2022"
493,"2","SimEx: A Tool for the Rapid Evaluation of the Effects of Explosions","57219344850","Cuadra A.","Applied Sciences (Switzerland)","2022"
493,"3","SimEx: A Tool for the Rapid Evaluation of the Effects of Explosions","54927829900","Huete C.","Applied Sciences (Switzerland)","2022"
493,"4","SimEx: A Tool for the Rapid Evaluation of the Effects of Explosions","56240369100","Vera M.","Applied Sciences (Switzerland)","2022"
494,"1","Data Depth and Multiple Output Regression, the Distorted M-Quantiles Approach","57222748814","Ochoa M.","Mathematics","2022"
494,"2","Data Depth and Multiple Output Regression, the Distorted M-Quantiles Approach","23034092900","Cascos I.","Mathematics","2022"
495,"1","Medium-Scale UAVs: A Practical Control System Considering Aerodynamics Analysis","57453822500","Ale Isaac M.S.","Drones","2022"
495,"2","Medium-Scale UAVs: A Practical Control System Considering Aerodynamics Analysis","57347090800","Luna M.A.","Drones","2022"
495,"3","Medium-Scale UAVs: A Practical Control System Considering Aerodynamics Analysis","57346119800","Ragab A.R.","Drones","2022"
495,"4","Medium-Scale UAVs: A Practical Control System Considering Aerodynamics Analysis","57903147500","Ale Eshagh Khoeini M.M.","Drones","2022"
495,"5","Medium-Scale UAVs: A Practical Control System Considering Aerodynamics Analysis","57903147600","Kalra R.","Drones","2022"
495,"6","Medium-Scale UAVs: A Practical Control System Considering Aerodynamics Analysis","23007441000","Campoy P.","Drones","2022"
495,"7","Medium-Scale UAVs: A Practical Control System Considering Aerodynamics Analysis","57446141800","Flores Peña P.","Drones","2022"
495,"8","Medium-Scale UAVs: A Practical Control System Considering Aerodynamics Analysis","55926142500","Molina M.","Drones","2022"
496,"1","Molecular Collective Response and Dynamical Symmetry Properties in Biopotentials of Superior Plants: Experimental Observations and Quantum Field Theory Modeling","57202563714","Chiolerio A.","Symmetry","2022"
496,"2","Molecular Collective Response and Dynamical Symmetry Properties in Biopotentials of Superior Plants: Experimental Observations and Quantum Field Theory Modeling","24576283500","Dehshibi M.M.","Symmetry","2022"
496,"3","Molecular Collective Response and Dynamical Symmetry Properties in Biopotentials of Superior Plants: Experimental Observations and Quantum Field Theory Modeling","7004003640","Vitiello G.","Symmetry","2022"
496,"4","Molecular Collective Response and Dynamical Symmetry Properties in Biopotentials of Superior Plants: Experimental Observations and Quantum Field Theory Modeling","55152430900","Adamatzky A.","Symmetry","2022"
497,"1","On the Efficient Delivery and Storage of IoT Data in Edge–Fog–Cloud Environments","57214232883","Barron A.","Sensors","2022"
497,"2","On the Efficient Delivery and Storage of IoT Data in Edge–Fog–Cloud Environments","57204689763","Sanchez-Gallegos D.D.","Sensors","2022"
497,"3","On the Efficient Delivery and Storage of IoT Data in Edge–Fog–Cloud Environments","57218215463","Carrizales-Espinoza D.","Sensors","2022"
497,"4","On the Efficient Delivery and Storage of IoT Data in Edge–Fog–Cloud Environments","57213190221","Gonzalez-Compean J.L.","Sensors","2022"
497,"5","On the Efficient Delivery and Storage of IoT Data in Edge–Fog–Cloud Environments","56002708800","Morales-Sandoval M.","Sensors","2022"
498,"1","Lateral Dynamic Simulation of a Bus under Variable Conditions of Camber and Curvature Radius","26646789100","Olmeda E.","Mathematics","2022"
498,"2","Lateral Dynamic Simulation of a Bus under Variable Conditions of Camber and Curvature Radius","57885734300","Carrillo Li E.R.","Mathematics","2022"
498,"3","Lateral Dynamic Simulation of a Bus under Variable Conditions of Camber and Curvature Radius","57226094322","Rodríguez Hernández J.","Mathematics","2022"
498,"4","Lateral Dynamic Simulation of a Bus under Variable Conditions of Camber and Curvature Radius","35951455400","Díaz V.","Mathematics","2022"
499,"1","Entropy Analysis of Sutterby Nanofluid Flow over a Riga Sheet with Gyrotactic Microorganisms and Cattaneo–Christov Double Diffusion","57195627743","Faizan M.","Mathematics","2022"
499,"2","Entropy Analysis of Sutterby Nanofluid Flow over a Riga Sheet with Gyrotactic Microorganisms and Cattaneo–Christov Double Diffusion","57221331233","Ali F.","Mathematics","2022"
499,"3","Entropy Analysis of Sutterby Nanofluid Flow over a Riga Sheet with Gyrotactic Microorganisms and Cattaneo–Christov Double Diffusion","57518838400","Loganathan K.","Mathematics","2022"
499,"4","Entropy Analysis of Sutterby Nanofluid Flow over a Riga Sheet with Gyrotactic Microorganisms and Cattaneo–Christov Double Diffusion","57192164550","Zaib A.","Mathematics","2022"
499,"5","Entropy Analysis of Sutterby Nanofluid Flow over a Riga Sheet with Gyrotactic Microorganisms and Cattaneo–Christov Double Diffusion","57196217354","Reddy C.A.","Mathematics","2022"
499,"6","Entropy Analysis of Sutterby Nanofluid Flow over a Riga Sheet with Gyrotactic Microorganisms and Cattaneo–Christov Double Diffusion","55212570900","Abdelsalam S.I.","Mathematics","2022"
500,"1","Tailored meshing for parallel 3D electromagnetic modeling using high-order edge elements","57169973600","Castillo-Reyes O.","Journal of Computational Science","2022"
500,"2","Tailored meshing for parallel 3D electromagnetic modeling using high-order edge elements","57188657304","Amor-Martin A.","Journal of Computational Science","2022"
500,"3","Tailored meshing for parallel 3D electromagnetic modeling using high-order edge elements","55920429500","Botella A.","Journal of Computational Science","2022"
500,"4","Tailored meshing for parallel 3D electromagnetic modeling using high-order edge elements","57196442310","Anquez P.","Journal of Computational Science","2022"
500,"5","Tailored meshing for parallel 3D electromagnetic modeling using high-order edge elements","35563049800","García-Castillo L.E.","Journal of Computational Science","2022"
501,"1","Evaluation of optical tracking and augmented reality for needle navigation in sacral nerve stimulation","57204185872","Moreta-Martínez R.","Computer Methods and Programs in Biomedicine","2022"
501,"2","Evaluation of optical tracking and augmented reality for needle navigation in sacral nerve stimulation","55115808700","Rubio-Pérez I.","Computer Methods and Programs in Biomedicine","2022"
501,"3","Evaluation of optical tracking and augmented reality for needle navigation in sacral nerve stimulation","57196043185","García-Sevilla M.","Computer Methods and Programs in Biomedicine","2022"
501,"4","Evaluation of optical tracking and augmented reality for needle navigation in sacral nerve stimulation","57795870800","García-Elcano L.","Computer Methods and Programs in Biomedicine","2022"
501,"5","Evaluation of optical tracking and augmented reality for needle navigation in sacral nerve stimulation","6603062222","Pascau J.","Computer Methods and Programs in Biomedicine","2022"
502,"1","Toward native explainable and robust AI in 6G networks: Current state, challenges and road ahead","56543615300","Fiandrino C.","Computer Communications","2022"
502,"2","Toward native explainable and robust AI in 6G networks: Current state, challenges and road ahead","57220033834","Attanasio G.","Computer Communications","2022"
502,"3","Toward native explainable and robust AI in 6G networks: Current state, challenges and road ahead","14628887600","Fiore M.","Computer Communications","2022"
502,"4","Toward native explainable and robust AI in 6G networks: Current state, challenges and road ahead","57204253976","Widmer J.","Computer Communications","2022"
503,"1","Direct estimation of prediction intervals for solar and wind regional energy forecasting with deep neural networks","57668971900","Alcántara A.","Engineering Applications of Artificial Intelligence","2022"
503,"2","Direct estimation of prediction intervals for solar and wind regional energy forecasting with deep neural networks","6603667198","Galván I.M.","Engineering Applications of Artificial Intelligence","2022"
503,"3","Direct estimation of prediction intervals for solar and wind regional energy forecasting with deep neural networks","6602918196","Aler R.","Engineering Applications of Artificial Intelligence","2022"
504,"1","LIMITLESS — LIght-weight MonItoring Tool for LargE Scale Systems","57211281336","Cascajo A.","Microprocessors and Microsystems","2022"
504,"2","LIMITLESS — LIght-weight MonItoring Tool for LargE Scale Systems","7403594582","Singh D.E.","Microprocessors and Microsystems","2022"
504,"3","LIMITLESS — LIght-weight MonItoring Tool for LargE Scale Systems","7101919482","Carretero J.","Microprocessors and Microsystems","2022"
505,"1","FoReCo: A Forecast-Based Recovery Mechanism for Real-Time Remote Control of Robotic Manipulators","57206656579","Groshev M.","IEEE Transactions on Network and Service Management","2022"
505,"2","FoReCo: A Forecast-Based Recovery Mechanism for Real-Time Remote Control of Robotic Manipulators","57202092513","Martin-Perez J.","IEEE Transactions on Network and Service Management","2022"
505,"3","FoReCo: A Forecast-Based Recovery Mechanism for Real-Time Remote Control of Robotic Manipulators","50061248400","Guimaraes C.","IEEE Transactions on Network and Service Management","2022"
505,"4","FoReCo: A Forecast-Based Recovery Mechanism for Real-Time Remote Control of Robotic Manipulators","14524378400","De La Oliva A.","IEEE Transactions on Network and Service Management","2022"
505,"5","FoReCo: A Forecast-Based Recovery Mechanism for Real-Time Remote Control of Robotic Manipulators","13409521900","Bernardos C.J.","IEEE Transactions on Network and Service Management","2022"
506,"1","Higher Quantity, Higher Quality? Current Publication Trends of the Most Productive Journal Authors on the Field of Communication Studies","57194760759","Demeter M.","Publishing Research Quarterly","2022"
506,"2","Higher Quantity, Higher Quality? Current Publication Trends of the Most Productive Journal Authors on the Field of Communication Studies","57731411000","Pelle V.","Publishing Research Quarterly","2022"
506,"3","Higher Quantity, Higher Quality? Current Publication Trends of the Most Productive Journal Authors on the Field of Communication Studies","57108842600","Mikulás G.","Publishing Research Quarterly","2022"
506,"4","Higher Quantity, Higher Quality? Current Publication Trends of the Most Productive Journal Authors on the Field of Communication Studies","56118529700","Goyanes M.","Publishing Research Quarterly","2022"
507,"1","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","7003306083","Manrubia S.","Physics of Life Reviews","2022"
507,"2","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","7006962389","Cuesta J.A.","Physics of Life Reviews","2022"
507,"3","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","7102716737","Aguirre J.","Physics of Life Reviews","2022"
507,"4","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","14028134000","Ahnert S.E.","Physics of Life Reviews","2022"
507,"5","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","6603332075","Altenberg L.","Physics of Life Reviews","2022"
507,"6","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","57193773702","Cano A.V.","Physics of Life Reviews","2022"
507,"7","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","56548458800","Catalán P.","Physics of Life Reviews","2022"
507,"8","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","6603594977","Diaz-Uriarte R.","Physics of Life Reviews","2022"
507,"9","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","7006364449","Elena S.F.","Physics of Life Reviews","2022"
507,"10","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","55002266500","García-Martín J.A.","Physics of Life Reviews","2022"
507,"11","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","55273760900","Hogeweg P.","Physics of Life Reviews","2022"
507,"12","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","8382655700","Khatri B.S.","Physics of Life Reviews","2022"
507,"13","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","7005989378","Krug J.","Physics of Life Reviews","2022"
507,"14","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","7004751956","Louis A.A.","Physics of Life Reviews","2022"
507,"15","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","57219690326","Martin N.S.","Physics of Life Reviews","2022"
507,"16","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","12242389700","Payne J.L.","Physics of Life Reviews","2022"
507,"17","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","57195221440","Tarnowski M.J.","Physics of Life Reviews","2022"
507,"18","The long and winding road to understanding organismal construction: Reply to comments on “From genotypes to organisms: State-of-the-art and perspectives of a cornerstone in evolutionary dynamics”","57200243160","Weiß M.","Physics of Life Reviews","2022"
508,"1","A systematic mapping study on automated analysis of privacy policies","24521864600","Del Alamo J.M.","Computing","2022"
508,"2","A systematic mapping study on automated analysis of privacy policies","57215126218","Guaman D.S.","Computing","2022"
508,"3","A systematic mapping study on automated analysis of privacy policies","24724315500","García B.","Computing","2022"
508,"4","A systematic mapping study on automated analysis of privacy policies","57226820096","Diez A.","Computing","2022"
509,"1","Generalized Perfect Codes for Symmetric Classical-Quantum Channels","57865775100","Blasco Coll A.","IEEE Transactions on Information Theory","2022"
509,"2","Generalized Perfect Codes for Symmetric Classical-Quantum Channels","35079586000","Vazquez-Vilar G.","IEEE Transactions on Information Theory","2022"
509,"3","Generalized Perfect Codes for Symmetric Classical-Quantum Channels","7007085739","Fonollosa J.R.","IEEE Transactions on Information Theory","2022"
510,"1","Multicore implementation of a multichannel parallel graphic equalizer","26421913600","Belloch J.A.","Journal of Supercomputing","2022"
510,"2","Multicore implementation of a multichannel parallel graphic equalizer","7006074502","Badía J.M.","Journal of Supercomputing","2022"
510,"3","Multicore implementation of a multichannel parallel graphic equalizer","18133981900","León G.","Journal of Supercomputing","2022"
510,"4","Multicore implementation of a multichannel parallel graphic equalizer","6701418546","Bank B.","Journal of Supercomputing","2022"
510,"5","Multicore implementation of a multichannel parallel graphic equalizer","7004134991","Välimäki V.","Journal of Supercomputing","2022"
511,"1","Validation of scientific topic models using graph analysis and corpus metadata","57198456242","Vázquez M.A.","Scientometrics","2022"
511,"2","Validation of scientific topic models using graph analysis and corpus metadata","57562195300","Pereira-Delgado J.","Scientometrics","2022"
511,"3","Validation of scientific topic models using graph analysis and corpus metadata","6602583947","Cid-Sueiro J.","Scientometrics","2022"
511,"4","Validation of scientific topic models using graph analysis and corpus metadata","6506540366","Arenas-García J.","Scientometrics","2022"
512,"1","Defending Industry 4.0: An Enhanced Authentication Scheme for IoT Devices","16678438000","Bagheri N.","IEEE Systems Journal","2022"
512,"2","Defending Industry 4.0: An Enhanced Authentication Scheme for IoT Devices","48361454000","Kumari S.","IEEE Systems Journal","2022"
512,"3","Defending Industry 4.0: An Enhanced Authentication Scheme for IoT Devices","56414371100","Camara C.","IEEE Systems Journal","2022"
512,"4","Defending Industry 4.0: An Enhanced Authentication Scheme for IoT Devices","15020997800","Peris-Lopez P.","IEEE Systems Journal","2022"
513,"1","Detecting and classifying outliers in big functional data","57213165048","Ojo O.T.","Advances in Data Analysis and Classification","2022"
513,"2","Detecting and classifying outliers in big functional data","57205422812","Fernández Anta A.","Advances in Data Analysis and Classification","2022"
513,"3","Detecting and classifying outliers in big functional data","35320176800","Lillo R.E.","Advances in Data Analysis and Classification","2022"
513,"4","Detecting and classifying outliers in big functional data","56182837700","Sguera C.","Advances in Data Analysis and Classification","2022"
514,"1","DevOps Research-Based Teaching Using Qualitative Research and Inter-Coder Agreement","57218886032","Pérez J.E.","IEEE Transactions on Software Engineering","2022"
514,"2","DevOps Research-Based Teaching Using Qualitative Research and Inter-Coder Agreement","57194870692","González-Prieto Á.","IEEE Transactions on Software Engineering","2022"
514,"3","DevOps Research-Based Teaching Using Qualitative Research and Inter-Coder Agreement","35092351500","Díaz J.","IEEE Transactions on Software Engineering","2022"
514,"4","DevOps Research-Based Teaching Using Qualitative Research and Inter-Coder Agreement","56940678900","López-Fernández D.","IEEE Transactions on Software Engineering","2022"
514,"5","DevOps Research-Based Teaching Using Qualitative Research and Inter-Coder Agreement","56480344300","García-Martín J.","IEEE Transactions on Software Engineering","2022"
514,"6","DevOps Research-Based Teaching Using Qualitative Research and Inter-Coder Agreement","6603710246","Yagüe A.","IEEE Transactions on Software Engineering","2022"
515,"1","Gamification-less: may gamification really foster civic participation? A controlled field experiment","35410412100","Romano M.","Journal of Ambient Intelligence and Humanized Computing","2022"
515,"2","Gamification-less: may gamification really foster civic participation? A controlled field experiment","7103221225","Díaz P.","Journal of Ambient Intelligence and Humanized Computing","2022"
515,"3","Gamification-less: may gamification really foster civic participation? A controlled field experiment","58084591900","Aedo I.","Journal of Ambient Intelligence and Humanized Computing","2022"
516,"1","Delay and Reliability-Constrained VNF Placement on Mobile and Volatile 5G Infrastructure","57200842210","Nemeth B.","IEEE Transactions on Mobile Computing","2022"
516,"2","Delay and Reliability-Constrained VNF Placement on Mobile and Volatile 5G Infrastructure","57188803013","Molner N.","IEEE Transactions on Mobile Computing","2022"
516,"3","Delay and Reliability-Constrained VNF Placement on Mobile and Volatile 5G Infrastructure","57202092513","Martin-Perez J.","IEEE Transactions on Mobile Computing","2022"
516,"4","Delay and Reliability-Constrained VNF Placement on Mobile and Volatile 5G Infrastructure","13409521900","Bernardos C.J.","IEEE Transactions on Mobile Computing","2022"
516,"5","Delay and Reliability-Constrained VNF Placement on Mobile and Volatile 5G Infrastructure","14524378400","De La Oliva A.","IEEE Transactions on Mobile Computing","2022"
516,"6","Delay and Reliability-Constrained VNF Placement on Mobile and Volatile 5G Infrastructure","6505667403","Sonkoly B.","IEEE Transactions on Mobile Computing","2022"
517,"1","SARDO: An Automated Search-and-Rescue Drone-Based Solution for Victims Localization","57190437233","Albanese A.","IEEE Transactions on Mobile Computing","2022"
517,"2","SARDO: An Automated Search-and-Rescue Drone-Based Solution for Victims Localization","55822580000","Sciancalepore V.","IEEE Transactions on Mobile Computing","2022"
517,"3","SARDO: An Automated Search-and-Rescue Drone-Based Solution for Victims Localization","11939775200","Costa-Perez X.","IEEE Transactions on Mobile Computing","2022"
518,"1","An approach to forecasting and filtering noise in dynamic systems using LSTM architectures","57222728912","Llerena Caña J.P.","Neurocomputing","2022"
518,"2","An approach to forecasting and filtering noise in dynamic systems using LSTM architectures","57204377579","García Herrero J.","Neurocomputing","2022"
518,"3","An approach to forecasting and filtering noise in dynamic systems using LSTM architectures","57679532000","Molina López J.M.","Neurocomputing","2022"
519,"1","A Generalized Linear Joint Trained Framework for Semi-Supervised Learning of Sparse Features","57204188642","Laria J.C.","Mathematics","2022"
519,"2","A Generalized Linear Joint Trained Framework for Semi-Supervised Learning of Sparse Features","16201708700","Clemmensen L.H.","Mathematics","2022"
519,"3","A Generalized Linear Joint Trained Framework for Semi-Supervised Learning of Sparse Features","6701560361","Ersbøll B.K.","Mathematics","2022"
519,"4","A Generalized Linear Joint Trained Framework for Semi-Supervised Learning of Sparse Features","16202707400","Delgado-Gómez D.","Mathematics","2022"
520,"1","Terminal heterocyst differentiation in the Anabaena patA mutant as a result of post-transcriptional modifications and molecular leakage","57224832487","Casanova-Ferrer P.","PLoS Computational Biology","2022"
520,"2","Terminal heterocyst differentiation in the Anabaena patA mutant as a result of post-transcriptional modifications and molecular leakage","6602884950","Ares S.","PLoS Computational Biology","2022"
520,"3","Terminal heterocyst differentiation in the Anabaena patA mutant as a result of post-transcriptional modifications and molecular leakage","25649946700","Muñoz-García J.","PLoS Computational Biology","2022"
521,"1","Special Issue on Advanced Technologies in Lifelong Learning","35179059300","Alario-Hoyos C.","Applied Sciences (Switzerland)","2022"
522,"1","Group Actions and Monotone Quantum Metric Tensors","57190577826","Ciaglia F.M.","Mathematics","2022"
522,"2","Group Actions and Monotone Quantum Metric Tensors","57226753329","Di Nocera F.","Mathematics","2022"
523,"1","Improving the Inertial Response of a Grid-Forming Voltage Source Converter","57863422300","Dolado J.","Electronics (Switzerland)","2022"
523,"2","Improving the Inertial Response of a Grid-Forming Voltage Source Converter","9333506100","Rodríguez Amenedo J.L.","Electronics (Switzerland)","2022"
523,"3","Improving the Inertial Response of a Grid-Forming Voltage Source Converter","22940466300","Arnaltes S.","Electronics (Switzerland)","2022"
523,"4","Improving the Inertial Response of a Grid-Forming Voltage Source Converter","37664770800","Eloy-Garcia J.","Electronics (Switzerland)","2022"
524,"1","Tackling Verification and Validation Techniques to Evaluate Cyber Situational Awareness Capabilities","57781304300","Llopis Sanchez S.","Mathematics","2022"
524,"2","Tackling Verification and Validation Techniques to Evaluate Cyber Situational Awareness Capabilities","57226892414","Sandoval Rodriguez-Bermejo D.","Mathematics","2022"
524,"3","Tackling Verification and Validation Techniques to Evaluate Cyber Situational Awareness Capabilities","57218823073","Daton Medenou R.","Mathematics","2022"
524,"4","Tackling Verification and Validation Techniques to Evaluate Cyber Situational Awareness Capabilities","57863456800","Pasqual de Riquelme R.","Mathematics","2022"
524,"5","Tackling Verification and Validation Techniques to Evaluate Cyber Situational Awareness Capabilities","57218826353","Torelli F.","Mathematics","2022"
524,"6","Tackling Verification and Validation Techniques to Evaluate Cyber Situational Awareness Capabilities","57188633960","Maestre Vidal J.","Mathematics","2022"
525,"1","The General Dispersion Relation for the Vibration Modes of Helical Springs","57863854300","Prieto L.","Mathematics","2022"
525,"2","The General Dispersion Relation for the Vibration Modes of Helical Springs","22235386200","Quesada A.","Mathematics","2022"
525,"3","The General Dispersion Relation for the Vibration Modes of Helical Springs","57850399700","Gómez Amador A.M.","Mathematics","2022"
525,"4","The General Dispersion Relation for the Vibration Modes of Helical Springs","35951455400","Díaz V.","Mathematics","2022"
526,"1","Edge Gaming: A Greening Perspective","57215113744","Spinelli F.","Computer Communications","2022"
526,"2","Edge Gaming: A Greening Perspective","57221273859","Bazco-Nogueras A.","Computer Communications","2022"
526,"3","Edge Gaming: A Greening Perspective","36852286300","Mancuso V.","Computer Communications","2022"
527,"1","A Delta Sigma Modulator-Based Stochastic Divider","57193850707","Tang X.","IEEE Transactions on Circuits and Systems I: Regular Papers","2022"
527,"2","A Delta Sigma Modulator-Based Stochastic Divider","56802927400","Liu S.","IEEE Transactions on Circuits and Systems I: Regular Papers","2022"
527,"3","A Delta Sigma Modulator-Based Stochastic Divider","57221920496","Niknia F.","IEEE Transactions on Circuits and Systems I: Regular Papers","2022"
527,"4","A Delta Sigma Modulator-Based Stochastic Divider","19639262200","Reviriego P.","IEEE Transactions on Circuits and Systems I: Regular Papers","2022"
527,"5","A Delta Sigma Modulator-Based Stochastic Divider","57221806189","Wang Z.","IEEE Transactions on Circuits and Systems I: Regular Papers","2022"
527,"6","A Delta Sigma Modulator-Based Stochastic Divider","57203467635","Tang W.","IEEE Transactions on Circuits and Systems I: Regular Papers","2022"
527,"7","A Delta Sigma Modulator-Based Stochastic Divider","7003951179","Louri A.","IEEE Transactions on Circuits and Systems I: Regular Papers","2022"
527,"8","A Delta Sigma Modulator-Based Stochastic Divider","35464058100","Lombardi F.","IEEE Transactions on Circuits and Systems I: Regular Papers","2022"
528,"1","Performance analysis of a millimeter wave MIMO channel estimation method in an embedded multi-core processor","57346044900","Aviles P.M.","Journal of Supercomputing","2022"
528,"2","Performance analysis of a millimeter wave MIMO channel estimation method in an embedded multi-core processor","57322248500","Lloria D.","Journal of Supercomputing","2022"
528,"3","Performance analysis of a millimeter wave MIMO channel estimation method in an embedded multi-core processor","26421913600","Belloch J.A.","Journal of Supercomputing","2022"
528,"4","Performance analysis of a millimeter wave MIMO channel estimation method in an embedded multi-core processor","24822499700","Roger S.","Journal of Supercomputing","2022"
528,"5","Performance analysis of a millimeter wave MIMO channel estimation method in an embedded multi-core processor","21834031600","Lindoso A.","Journal of Supercomputing","2022"
528,"6","Performance analysis of a millimeter wave MIMO channel estimation method in an embedded multi-core processor","24821733600","Cobos M.","Journal of Supercomputing","2022"
529,"1","Synthetic samples generator (SYSGEN), an approach to increase the size of incidence samples in coffee leaf rust modelling","57191619996","Girón E.J.","Evolving Systems","2022"
529,"2","Synthetic samples generator (SYSGEN), an approach to increase the size of incidence samples in coffee leaf rust modelling","58492769100","Corrales D.C.","Evolving Systems","2022"
529,"3","Synthetic samples generator (SYSGEN), an approach to increase the size of incidence samples in coffee leaf rust modelling","23393795900","Sesmero M.P.","Evolving Systems","2022"
529,"4","Synthetic samples generator (SYSGEN), an approach to increase the size of incidence samples in coffee leaf rust modelling","55751744105","Iglesias J.A.","Evolving Systems","2022"
529,"5","Synthetic samples generator (SYSGEN), an approach to increase the size of incidence samples in coffee leaf rust modelling","15135119500","Corrales J.C.","Evolving Systems","2022"
