"collaboration_group","sequence","title","authid","authname","journal_name","date"
108,"5","Assessment of ADHD Subtypes Using Motion Tracking Recognition Based on Stroop Color–Word Tests","57219900218","Martin-Moratinos M.","Sensors","2024"
108,"6","Assessment of ADHD Subtypes Using Motion Tracking Recognition Based on Stroop Color–Word Tests","57222538332","Bella-Fernández M.","Sensors","2024"
108,"7","Assessment of ADHD Subtypes Using Motion Tracking Recognition Based on Stroop Color–Word Tests","57193764328","Masó-Besga A.E.","Sensors","2024"
108,"8","Assessment of ADHD Subtypes Using Motion Tracking Recognition Based on Stroop Color–Word Tests","57191517009","Peñuelas-Calvo I.","Sensors","2024"
108,"9","Assessment of ADHD Subtypes Using Motion Tracking Recognition Based on Stroop Color–Word Tests","8710611000","Ardoy-Cuadros J.","Sensors","2024"
108,"10","Assessment of ADHD Subtypes Using Motion Tracking Recognition Based on Stroop Color–Word Tests","57222568710","Hernández-Liebo P.","Sensors","2024"
108,"11","Assessment of ADHD Subtypes Using Motion Tracking Recognition Based on Stroop Color–Word Tests","57202501001","Blasco-Fontecilla H.","Sensors","2024"
109,"1","Traffic Sign Detection and Recognition Using YOLO Object Detection Algorithm: A Systematic Review","58843420100","Flores-Calero M.","Mathematics","2024"
109,"2","Traffic Sign Detection and Recognition Using YOLO Object Detection Algorithm: A Systematic Review","36695966600","Astudillo C.A.","Mathematics","2024"
109,"3","Traffic Sign Detection and Recognition Using YOLO Object Detection Algorithm: A Systematic Review","58844876800","Guevara D.","Mathematics","2024"
109,"4","Traffic Sign Detection and Recognition Using YOLO Object Detection Algorithm: A Systematic Review","58843917500","Maza J.","Mathematics","2024"
109,"5","Traffic Sign Detection and Recognition Using YOLO Object Detection Algorithm: A Systematic Review","58845124700","Lita B.S.","Mathematics","2024"
109,"6","Traffic Sign Detection and Recognition Using YOLO Object Detection Algorithm: A Systematic Review","58844394700","Defaz B.","Mathematics","2024"
109,"7","Traffic Sign Detection and Recognition Using YOLO Object Detection Algorithm: A Systematic Review","58844394800","Ante J.S.","Mathematics","2024"
109,"8","Traffic Sign Detection and Recognition Using YOLO Object Detection Algorithm: A Systematic Review","57199645880","Zabala-Blanco D.","Mathematics","2024"
109,"9","Traffic Sign Detection and Recognition Using YOLO Object Detection Algorithm: A Systematic Review","58035389000","Armingol Moreno J.M.","Mathematics","2024"
110,"1","Transfer Learning in Multiple Hypothesis Testing","11239547200","Cabras S.","Entropy","2024"
110,"2","Transfer Learning in Multiple Hypothesis Testing","15044139300","Nueda M.E.C.","Entropy","2024"
111,"1","A Formalization of Multilabel Classification in Terms of Lattice Theory and Information Theory: Concerning Datasets","6507827989","Valverde-Albacete F.J.","Mathematics","2024"
111,"2","A Formalization of Multilabel Classification in Terms of Lattice Theory and Information Theory: Concerning Datasets","6507551724","Peláez-Moreno C.","Mathematics","2024"
112,"1","Adaptive Graph Attention and Long Short-Term Memory-Based Networks for Traffic Prediction","57189459949","Zhu T.","Mathematics","2024"
112,"2","Adaptive Graph Attention and Long Short-Term Memory-Based Networks for Traffic Prediction","9250262700","Boada M.J.L.","Mathematics","2024"
112,"3","Adaptive Graph Attention and Long Short-Term Memory-Based Networks for Traffic Prediction","56096940100","Boada B.L.","Mathematics","2024"
113,"1","Inertia Estimation of a Power System Area Based on Iterative Equation&amp;#x00A0;Error System Identification","57218846339","Gotti D.","IEEE Transactions on Power Systems","2024"
113,"2","Inertia Estimation of a Power System Area Based on Iterative Equation&amp;#x00A0;Error System Identification","15734590800","Bizzarri F.","IEEE Transactions on Power Systems","2024"
113,"3","Inertia Estimation of a Power System Area Based on Iterative Equation&amp;#x00A0;Error System Identification","7103297302","Brambilla A.","IEEE Transactions on Power Systems","2024"
113,"4","Inertia Estimation of a Power System Area Based on Iterative Equation&amp;#x00A0;Error System Identification","58017061900","Giudice D.d.","IEEE Transactions on Power Systems","2024"
113,"5","Inertia Estimation of a Power System Area Based on Iterative Equation&amp;#x00A0;Error System Identification","24437542800","Grillo S.","IEEE Transactions on Power Systems","2024"
113,"6","Inertia Estimation of a Power System Area Based on Iterative Equation&amp;#x00A0;Error System Identification","24587496200","Linaro D.","IEEE Transactions on Power Systems","2024"
113,"7","Inertia Estimation of a Power System Area Based on Iterative Equation&amp;#x00A0;Error System Identification","6602270063","Ledesma P.","IEEE Transactions on Power Systems","2024"
113,"8","Inertia Estimation of a Power System Area Based on Iterative Equation&amp;#x00A0;Error System Identification","6506466863","Amaris H.","IEEE Transactions on Power Systems","2024"
114,"1","Analysis of VCO-Based Continuous-Time &amp;#x03A3;&amp;#x0394; ADCs Using a Subset of Phases as the Feedback Signal","57204694305","Medina V.","IEEE Transactions on Circuits and Systems II: Express Briefs","2024"
114,"2","Analysis of VCO-Based Continuous-Time &amp;#x03A3;&amp;#x0394; ADCs Using a Subset of Phases as the Feedback Signal","57207206208","Alvero-Gonzalez L.M.","IEEE Transactions on Circuits and Systems II: Express Briefs","2024"
114,"3","Analysis of VCO-Based Continuous-Time &amp;#x03A3;&amp;#x0394; ADCs Using a Subset of Phases as the Feedback Signal","56374077000","Gutierrez E.","IEEE Transactions on Circuits and Systems II: Express Briefs","2024"
114,"4","Analysis of VCO-Based Continuous-Time &amp;#x03A3;&amp;#x0394; ADCs Using a Subset of Phases as the Feedback Signal","57201858320","Hernandez L.","IEEE Transactions on Circuits and Systems II: Express Briefs","2024"
114,"5","Analysis of VCO-Based Continuous-Time &amp;#x03A3;&amp;#x0394; ADCs Using a Subset of Phases as the Feedback Signal","7003747830","Paton S.","IEEE Transactions on Circuits and Systems II: Express Briefs","2024"
115,"1","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","58717415900","Swathi K.M.","Journal of Materials Science: Materials in Electronics","2024"
115,"2","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","57201580363","Chethan B.","Journal of Materials Science: Materials in Electronics","2024"
115,"3","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","58820778300","Kiran B.","Journal of Materials Science: Materials in Electronics","2024"
115,"4","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","56372610200","Kumar A.","Journal of Materials Science: Materials in Electronics","2024"
115,"5","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","58666012300","Nadaf S.","Journal of Materials Science: Materials in Electronics","2024"
115,"6","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","58666012200","Laxmeshwar S.S.","Journal of Materials Science: Materials in Electronics","2024"
115,"7","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","56724275400","Savanur H.M.","Journal of Materials Science: Materials in Electronics","2024"
115,"8","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","57204659532","Al-Enizi A.M.","Journal of Materials Science: Materials in Electronics","2024"
115,"9","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","55505602100","Ubaidullah M.","Journal of Materials Science: Materials in Electronics","2024"
115,"10","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","57193531611","Pandit B.","Journal of Materials Science: Materials in Electronics","2024"
115,"11","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","57190021967","Gupta M.","Journal of Materials Science: Materials in Electronics","2024"
115,"12","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","58820524800","Manjuntha S.O.","Journal of Materials Science: Materials in Electronics","2024"
115,"13","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","55619046400","Basavegowda N.","Journal of Materials Science: Materials in Electronics","2024"
115,"14","Enhanced sensing response of Cd<sup>2+</sup> substitution cobalt chromate ceramics for humidity sensors","57188588717","Angadi V.J.","Journal of Materials Science: Materials in Electronics","2024"
116,"1","Error Mitigation Using Optimized Redundancy for Composite Algorithms in FPGAs","57221258175","Garcia-Astudillo L.A.","IEEE Transactions on Aerospace and Electronic Systems","2024"
116,"2","Error Mitigation Using Optimized Redundancy for Composite Algorithms in FPGAs","21834031600","Lindoso A.","IEEE Transactions on Aerospace and Electronic Systems","2024"
116,"3","Error Mitigation Using Optimized Redundancy for Composite Algorithms in FPGAs","6602921577","Entrena L.","IEEE Transactions on Aerospace and Electronic Systems","2024"
117,"1","Unlocking the Potential of XAI for Improved Alzheimer's Disease Detection and Classification Using a ViT-GRU Model","58562917800","Mahim S.M.","IEEE Access","2024"
117,"2","Unlocking the Potential of XAI for Improved Alzheimer's Disease Detection and Classification Using a ViT-GRU Model","57225851312","Ali M.S.","IEEE Access","2024"
117,"3","Unlocking the Potential of XAI for Improved Alzheimer's Disease Detection and Classification Using a ViT-GRU Model","58812285700","Hasan M.O.","IEEE Access","2024"
117,"4","Unlocking the Potential of XAI for Improved Alzheimer's Disease Detection and Classification Using a ViT-GRU Model","58812843000","Nafi A.A.N.","IEEE Access","2024"
117,"5","Unlocking the Potential of XAI for Improved Alzheimer's Disease Detection and Classification Using a ViT-GRU Model","58701189300","Sadat A.","IEEE Access","2024"
117,"6","Unlocking the Potential of XAI for Improved Alzheimer's Disease Detection and Classification Using a ViT-GRU Model","58812568300","Hasan S.A.","IEEE Access","2024"
117,"7","Unlocking the Potential of XAI for Improved Alzheimer's Disease Detection and Classification Using a ViT-GRU Model","57189035713","Shareef B.","IEEE Access","2024"
117,"8","Unlocking the Potential of XAI for Improved Alzheimer's Disease Detection and Classification Using a ViT-GRU Model","57218995955","Ahsan M.M.","IEEE Access","2024"
117,"9","Unlocking the Potential of XAI for Improved Alzheimer's Disease Detection and Classification Using a ViT-GRU Model","57207284075","Islam M.K.","IEEE Access","2024"
117,"10","Unlocking the Potential of XAI for Improved Alzheimer's Disease Detection and Classification Using a ViT-GRU Model","55843135700","Miah M.S.","IEEE Access","2024"
117,"11","Unlocking the Potential of XAI for Improved Alzheimer's Disease Detection and Classification Using a ViT-GRU Model","57881091800","Niu M.B.","IEEE Access","2024"
118,"1","One-Bit Spectrum Sensing for Cognitive Radio","58489269100","Wu P.W.","IEEE Transactions on Signal Processing","2024"
118,"2","One-Bit Spectrum Sensing for Cognitive Radio","57215233252","Huang L.","IEEE Transactions on Signal Processing","2024"
118,"3","One-Bit Spectrum Sensing for Cognitive Radio","57192768373","Ramírez D.","IEEE Transactions on Signal Processing","2024"
118,"4","One-Bit Spectrum Sensing for Cognitive Radio","56461784600","Xiao Y.H.","IEEE Transactions on Signal Processing","2024"
118,"5","One-Bit Spectrum Sensing for Cognitive Radio","7102300029","So H.C.","IEEE Transactions on Signal Processing","2024"
119,"1","Nearest Neighbor Recurrence Relations for Meixner–Angelesco Multiple Orthogonal Polynomials of the Second Kind","6507091215","Arvesú J.","Mathematics","2024"
119,"2","Nearest Neighbor Recurrence Relations for Meixner–Angelesco Multiple Orthogonal Polynomials of the Second Kind","58795343100","Quintero Roba A.J.","Mathematics","2024"
120,"1","Concentration-dependent SILAR synthesized Di-bismuth copper oxide nano-materials electrode in asymmetric supercapacitor","58360903700","Bobade R.G.","Journal of Materials Science: Materials in Electronics","2024"
120,"2","Concentration-dependent SILAR synthesized Di-bismuth copper oxide nano-materials electrode in asymmetric supercapacitor","58808846200","Dabke N.B.","Journal of Materials Science: Materials in Electronics","2024"
120,"3","Concentration-dependent SILAR synthesized Di-bismuth copper oxide nano-materials electrode in asymmetric supercapacitor","56386846700","Shaikh S.F.","Journal of Materials Science: Materials in Electronics","2024"
120,"4","Concentration-dependent SILAR synthesized Di-bismuth copper oxide nano-materials electrode in asymmetric supercapacitor","57204659532","Al-Enizi A.M.","Journal of Materials Science: Materials in Electronics","2024"
120,"5","Concentration-dependent SILAR synthesized Di-bismuth copper oxide nano-materials electrode in asymmetric supercapacitor","57193531611","Pandit B.","Journal of Materials Science: Materials in Electronics","2024"
120,"6","Concentration-dependent SILAR synthesized Di-bismuth copper oxide nano-materials electrode in asymmetric supercapacitor","6602711149","Lokhande B.J.","Journal of Materials Science: Materials in Electronics","2024"
120,"7","Concentration-dependent SILAR synthesized Di-bismuth copper oxide nano-materials electrode in asymmetric supercapacitor","55614911800","Ambare R.C.","Journal of Materials Science: Materials in Electronics","2024"
121,"1","Performance Evaluation of a Low-Cost Semitransparent 3D-Printed Mesh Patch Antenna for Urban Communication Applications","6504321641","Inclán-Sánchez L.","Electronics (Switzerland)","2024"
122,"1","Proposed Eye-Hand Correlation Assessment System: A Novel Approach for Evaluating Coordination","54787381400","Copaci D.","IEEE Access","2024"
122,"2","Proposed Eye-Hand Correlation Assessment System: A Novel Approach for Evaluating Coordination","6603070754","Pernalete N.","IEEE Access","2024"
122,"3","Proposed Eye-Hand Correlation Assessment System: A Novel Approach for Evaluating Coordination","57213076443","Ortiz A.G.","IEEE Access","2024"
122,"4","Proposed Eye-Hand Correlation Assessment System: A Novel Approach for Evaluating Coordination","7004633581","Rojas D.B.","IEEE Access","2024"
123,"1","Optimizing Gossiping for Asynchronous Fault-Prone IoT Networks With Memory and Battery Constraints","58156577000","Barroso-Fernandez C.","IEEE Access","2024"
123,"2","Optimizing Gossiping for Asynchronous Fault-Prone IoT Networks With Memory and Battery Constraints","22134975800","Jimenez E.","IEEE Access","2024"
123,"3","Optimizing Gossiping for Asynchronous Fault-Prone IoT Networks With Memory and Battery Constraints","15072145500","Lopez-Presa J.L.","IEEE Access","2024"
123,"4","Optimizing Gossiping for Asynchronous Fault-Prone IoT Networks With Memory and Battery Constraints","58796463000","Moreno-Cuesta M.","IEEE Access","2024"
123,"5","Optimizing Gossiping for Asynchronous Fault-Prone IoT Networks With Memory and Battery Constraints","7801621338","Xulvi-Brunet R.","IEEE Access","2024"
124,"1","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","57213274426","Revathi R.","Journal of Materials Science: Materials in Electronics","2024"
124,"2","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","24402640200","Ashok A.","Journal of Materials Science: Materials in Electronics","2024"
124,"3","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","57924408700","Anitha G.","Journal of Materials Science: Materials in Electronics","2024"
124,"4","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","56372610200","Kumar A.","Journal of Materials Science: Materials in Electronics","2024"
124,"5","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","16023085200","Sukumar M.","Journal of Materials Science: Materials in Electronics","2024"
124,"6","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","57195973572","Revathi S.","Journal of Materials Science: Materials in Electronics","2024"
124,"7","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","57204659532","Al-Enizi A.M.","Journal of Materials Science: Materials in Electronics","2024"
124,"8","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","57213984046","Sundararajan M.","Journal of Materials Science: Materials in Electronics","2024"
124,"9","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","57193531611","Pandit B.","Journal of Materials Science: Materials in Electronics","2024"
124,"10","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","57190021967","Gupta M.","Journal of Materials Science: Materials in Electronics","2024"
124,"11","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","58298437600","Dash C.S.","Journal of Materials Science: Materials in Electronics","2024"
124,"12","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","58533151100","Yuvaraj S.","Journal of Materials Science: Materials in Electronics","2024"
124,"13","Impact of In<sup>3+</sup>doped BiFeO<inf>3</inf> nanoparticles prepared by direct combustion method: structural, elemental, optical, vibrational, morphology and magnetic studies","55505602100","Ubaidullah M.","Journal of Materials Science: Materials in Electronics","2024"
125,"1","Optimizing power, cooling, and hydrogen generation: A thermodynamic and exergoeconomic study of an advanced sCO<inf>2</inf> trigeneration system","57191290597","Yousef M.S.","Case Studies in Thermal Engineering","2024"
125,"2","Optimizing power, cooling, and hydrogen generation: A thermodynamic and exergoeconomic study of an advanced sCO<inf>2</inf> trigeneration system","58065767500","Santana D.","Case Studies in Thermal Engineering","2024"
126,"1","Corrigendum to “Microstructural stability of secondary phases in an ODS ferritic steel after thermal aging at 873 K” [Materials Characterization 207 (2024) 113517] (Materials Characterization (2024) 207, (S1044580323008768), (10.1016/j.matchar.2023.113517))","56770141900","Oñoro M.","Materials Characterization","2024"
126,"2","Corrigendum to “Microstructural stability of secondary phases in an ODS ferritic steel after thermal aging at 873 K” [Materials Characterization 207 (2024) 113517] (Materials Characterization (2024) 207, (S1044580323008768), (10.1016/j.matchar.2023.113517))","6701540775","de Castro V.","Materials Characterization","2024"
126,"3","Corrigendum to “Microstructural stability of secondary phases in an ODS ferritic steel after thermal aging at 873 K” [Materials Characterization 207 (2024) 113517] (Materials Characterization (2024) 207, (S1044580323008768), (10.1016/j.matchar.2023.113517))","56372068500","Leguey T.","Materials Characterization","2024"
126,"4","Corrigendum to “Microstructural stability of secondary phases in an ODS ferritic steel after thermal aging at 873 K” [Materials Characterization 207 (2024) 113517] (Materials Characterization (2024) 207, (S1044580323008768), (10.1016/j.matchar.2023.113517))","57218094340","Pöpperlová J.","Materials Characterization","2024"
126,"5","Corrigendum to “Microstructural stability of secondary phases in an ODS ferritic steel after thermal aging at 873 K” [Materials Characterization 207 (2024) 113517] (Materials Characterization (2024) 207, (S1044580323008768), (10.1016/j.matchar.2023.113517))","25628068900","Huizenga R.M.","Materials Characterization","2024"
126,"6","Corrigendum to “Microstructural stability of secondary phases in an ODS ferritic steel after thermal aging at 873 K” [Materials Characterization 207 (2024) 113517] (Materials Characterization (2024) 207, (S1044580323008768), (10.1016/j.matchar.2023.113517))","8637966400","Auger M.A.","Materials Characterization","2024"
127,"1","Microstructural stability of secondary phases in an ODS ferritic steel after thermal aging at 873 K","56770141900","Oñoro M.","Materials Characterization","2024"
127,"2","Microstructural stability of secondary phases in an ODS ferritic steel after thermal aging at 873 K","6701540775","de Castro V.","Materials Characterization","2024"
127,"3","Microstructural stability of secondary phases in an ODS ferritic steel after thermal aging at 873 K","56372068500","Leguey T.","Materials Characterization","2024"
127,"4","Microstructural stability of secondary phases in an ODS ferritic steel after thermal aging at 873 K","57218094340","Pöpperlová J.","Materials Characterization","2024"
127,"5","Microstructural stability of secondary phases in an ODS ferritic steel after thermal aging at 873 K","25628068900","Huizenga R.M.","Materials Characterization","2024"
127,"6","Microstructural stability of secondary phases in an ODS ferritic steel after thermal aging at 873 K","8637966400","Auger M.A.","Materials Characterization","2024"
128,"1","Multi-control commercial aircraft trajectory optimization in a vertical plane with state-inequality constraints via singular control theory","56857585000","Jafarimoghaddam A.","European Journal of Control","2024"
128,"2","Multi-control commercial aircraft trajectory optimization in a vertical plane with state-inequality constraints via singular control theory","36161339100","Soler M.","European Journal of Control","2024"
129,"1","Enhanced modelling of planar radial-loaded deep groove ball bearings with smooth-contact formulation","57209568690","Gismeros Moreno R.","Multibody System Dynamics","2024"
129,"2","Enhanced modelling of planar radial-loaded deep groove ball bearings with smooth-contact formulation","25925995000","Marques F.","Multibody System Dynamics","2024"
129,"3","Enhanced modelling of planar radial-loaded deep groove ball bearings with smooth-contact formulation","54880986100","Corral Abad E.","Multibody System Dynamics","2024"
129,"4","Enhanced modelling of planar radial-loaded deep groove ball bearings with smooth-contact formulation","58698585300","Meneses Alonso J.","Multibody System Dynamics","2024"
129,"5","Enhanced modelling of planar radial-loaded deep groove ball bearings with smooth-contact formulation","57203279572","Flores P.","Multibody System Dynamics","2024"
129,"6","Enhanced modelling of planar radial-loaded deep groove ball bearings with smooth-contact formulation","6602639608","Castejon C.","Multibody System Dynamics","2024"
130,"1","Processing of WC with Fe-based alternative binders: Adjustment of C content and effect of Cr addition","57901295400","de Nicolás-Morillas M.","International Journal of Refractory Metals and Hard Materials","2024"
130,"2","Processing of WC with Fe-based alternative binders: Adjustment of C content and effect of Cr addition","57191272307","Besharatloo H.","International Journal of Refractory Metals and Hard Materials","2024"
130,"3","Processing of WC with Fe-based alternative binders: Adjustment of C content and effect of Cr addition","44861483200","Cabezas L.","International Journal of Refractory Metals and Hard Materials","2024"
130,"4","Processing of WC with Fe-based alternative binders: Adjustment of C content and effect of Cr addition","57194820693","de la Mata M.","International Journal of Refractory Metals and Hard Materials","2024"
130,"5","Processing of WC with Fe-based alternative binders: Adjustment of C content and effect of Cr addition","15761009200","Sales D.L.","International Journal of Refractory Metals and Hard Materials","2024"
130,"6","Processing of WC with Fe-based alternative binders: Adjustment of C content and effect of Cr addition","57225829438","Pereira L.","International Journal of Refractory Metals and Hard Materials","2024"
130,"7","Processing of WC with Fe-based alternative binders: Adjustment of C content and effect of Cr addition","57212032464","Müller-Grunz A.","International Journal of Refractory Metals and Hard Materials","2024"
130,"8","Processing of WC with Fe-based alternative binders: Adjustment of C content and effect of Cr addition","57222253231","Bertalan C.","International Journal of Refractory Metals and Hard Materials","2024"
130,"9","Processing of WC with Fe-based alternative binders: Adjustment of C content and effect of Cr addition","56320402000","Useldinger R.","International Journal of Refractory Metals and Hard Materials","2024"
130,"10","Processing of WC with Fe-based alternative binders: Adjustment of C content and effect of Cr addition","7007111160","Llanes L.","International Journal of Refractory Metals and Hard Materials","2024"
130,"11","Processing of WC with Fe-based alternative binders: Adjustment of C content and effect of Cr addition","8222517300","Gordo E.","International Journal of Refractory Metals and Hard Materials","2024"
131,"1","Multiresolution analysis for tool failure detection in CFRP/Ti6Al4V hybrid stacks drilling in aircraft assembly lines","57751960200","Domínguez-Monferrer C.","Mechanical Systems and Signal Processing","2024"
131,"2","Multiresolution analysis for tool failure detection in CFRP/Ti6Al4V hybrid stacks drilling in aircraft assembly lines","58128012800","Guerra-Sancho A.","Mechanical Systems and Signal Processing","2024"
131,"3","Multiresolution analysis for tool failure detection in CFRP/Ti6Al4V hybrid stacks drilling in aircraft assembly lines","55769702300","Caggiano A.","Mechanical Systems and Signal Processing","2024"
131,"4","Multiresolution analysis for tool failure detection in CFRP/Ti6Al4V hybrid stacks drilling in aircraft assembly lines","6602777206","Nele L.","Mechanical Systems and Signal Processing","2024"
131,"5","Multiresolution analysis for tool failure detection in CFRP/Ti6Al4V hybrid stacks drilling in aircraft assembly lines","8395517500","Miguélez M.H.","Mechanical Systems and Signal Processing","2024"
131,"6","Multiresolution analysis for tool failure detection in CFRP/Ti6Al4V hybrid stacks drilling in aircraft assembly lines","35228536500","Cantero J.L.","Mechanical Systems and Signal Processing","2024"
132,"1","A multi-objective variable-specific impulse maneuvers optimization methodology","57426104900","Di Pasquale G.","Advances in Space Research","2024"
132,"2","A multi-objective variable-specific impulse maneuvers optimization methodology","26029617400","Sanjurjo-Rivo M.","Advances in Space Research","2024"
132,"3","A multi-objective variable-specific impulse maneuvers optimization methodology","57190863855","Pérez Grande D.","Advances in Space Research","2024"
133,"1","An electric model for bare-photovoltaic tethers in the passive mode","58706698400","del-Pino-Jimenez A.","Acta Astronautica","2024"
133,"2","An electric model for bare-photovoltaic tethers in the passive mode","56962778800","Sanchez-Arriaga G.","Acta Astronautica","2024"
134,"1","Elastic net regularization and gabor dictionary for classification of heart sound signals using deep learning","24586926300","Fakhry M.","Engineering Applications of Artificial Intelligence","2024"
134,"2","Elastic net regularization and gabor dictionary for classification of heart sound signals using deep learning","6508171874","Gallardo-Antolín A.","Engineering Applications of Artificial Intelligence","2024"
135,"1","SkyPos: Real-World Evaluation of Self-Positioning With Aircraft Signals for IoT Devices","57218159818","Lizarribar Y.","IEEE Journal on Selected Areas in Communications","2024"
135,"2","SkyPos: Real-World Evaluation of Self-Positioning With Aircraft Signals for IoT Devices","23396326400","Giustiniano D.","IEEE Journal on Selected Areas in Communications","2024"
135,"3","SkyPos: Real-World Evaluation of Self-Positioning With Aircraft Signals for IoT Devices","55804611600","Bovet G.","IEEE Journal on Selected Areas in Communications","2024"
135,"4","SkyPos: Real-World Evaluation of Self-Positioning With Aircraft Signals for IoT Devices","12786066100","Lenders V.","IEEE Journal on Selected Areas in Communications","2024"
136,"1","Active Object Learning for intelligent social robots","58660103400","García-Martínez J.","Engineering Applications of Artificial Intelligence","2024"
136,"2","Active Object Learning for intelligent social robots","7202601719","Castillo J.C.","Engineering Applications of Artificial Intelligence","2024"
136,"3","Active Object Learning for intelligent social robots","57979087300","Marqués-Villaroya S.","Engineering Applications of Artificial Intelligence","2024"
136,"4","Active Object Learning for intelligent social robots","6603829011","Salichs M.A.","Engineering Applications of Artificial Intelligence","2024"
137,"1","Morphological, structural and luminescent characterization of Nd-doped ZnO nano- and microstructures grown by vapor-solid method","58655647900","Jara P.","Materials Science and Engineering: B","2024"
137,"2","Morphological, structural and luminescent characterization of Nd-doped ZnO nano- and microstructures grown by vapor-solid method","58656435800","Fernández-Jiménez R.","Materials Science and Engineering: B","2024"
137,"3","Morphological, structural and luminescent characterization of Nd-doped ZnO nano- and microstructures grown by vapor-solid method","58579824800","Ferreiro A.","Materials Science and Engineering: B","2024"
137,"4","Morphological, structural and luminescent characterization of Nd-doped ZnO nano- and microstructures grown by vapor-solid method","6603009986","Urbieta A.","Materials Science and Engineering: B","2024"
137,"5","Morphological, structural and luminescent characterization of Nd-doped ZnO nano- and microstructures grown by vapor-solid method","6603100552","Rabanal M.E.","Materials Science and Engineering: B","2024"
137,"6","Morphological, structural and luminescent characterization of Nd-doped ZnO nano- and microstructures grown by vapor-solid method","26428726700","Fernández P.","Materials Science and Engineering: B","2024"
138,"1","Electric field distribution in natural-ester retrofilled transformers under AC stress","58811821100","Montero A.","International Journal of Electrical Power and Energy Systems","2024"
138,"2","Electric field distribution in natural-ester retrofilled transformers under AC stress","7202889128","García B.","International Journal of Electrical Power and Energy Systems","2024"
138,"3","Electric field distribution in natural-ester retrofilled transformers under AC stress","7005353166","Burgos J.C.","International Journal of Electrical Power and Energy Systems","2024"
139,"1","A Rigorous Code Verification Process of the Domain Decomposition Method in a Finite Element Method for Electromagnetics","57188657304","Amor-Martin A.","IEEE Transactions on Antennas and Propagation","2024"
139,"2","A Rigorous Code Verification Process of the Domain Decomposition Method in a Finite Element Method for Electromagnetics","35563049800","Garcia-Castillo L.E.","IEEE Transactions on Antennas and Propagation","2024"
139,"3","A Rigorous Code Verification Process of the Domain Decomposition Method in a Finite Element Method for Electromagnetics","56440919700","Toth L.L.","IEEE Transactions on Antennas and Propagation","2024"
139,"4","A Rigorous Code Verification Process of the Domain Decomposition Method in a Finite Element Method for Electromagnetics","55939766200","Floch O.","IEEE Transactions on Antennas and Propagation","2024"
139,"5","A Rigorous Code Verification Process of the Domain Decomposition Method in a Finite Element Method for Electromagnetics","6701391293","Dyczij-Edlinger R.","IEEE Transactions on Antennas and Propagation","2024"
